"Date","Price","Open","High","Low","Vol.","Change %"
"29-03-2017","1,695.70","1,671.65","1,707.75","1,663.45","304.57K","1.55%"
"28-03-2017","1,669.78","1,654.85","1,683.42","1,652.20","201.09K","1.07%"
"27-03-2017","1,652.05","1,650.00","1,665.00","1,646.08","154.35K","0.18%"
"24-03-2017","1,649.08","1,649.58","1,660.50","1,641.53","141.28K","0.07%"
"23-03-2017","1,647.88","1,663.50","1,677.17","1,639.95","188.33K","-0.90%"
"22-03-2017","1,662.88","1,631.00","1,672.88","1,631.00","440.16K","0.95%"
"21-03-2017","1,647.17","1,620.00","1,660.50","1,620.00","792.90K","1.31%"
"20-03-2017","1,625.88","1,626.20","1,632.17","1,620.00","110.94K","0.13%"
"17-03-2017","1,623.78","1,612.50","1,627.45","1,607.50","176.81K","0.70%"
"16-03-2017","1,612.53","1,598.50","1,619.10","1,598.17","225.37K","1.09%"
"15-03-2017","1,595.12","1,590.03","1,600.00","1,567.75","224.21K","0.42%"
"14-03-2017","1,588.38","1,576.90","1,595.28","1,568.22","267.27K","1.74%"
"10-03-2017","1,561.25","1,542.55","1,565.50","1,538.50","274.98K","1.43%"
"09-03-2017","1,539.30","1,543.00","1,549.95","1,531.50","224.43K","-0.22%"
"08-03-2017","1,542.70","1,532.50","1,554.00","1,522.65","526.95K","0.86%"
"07-03-2017","1,529.58","1,552.50","1,552.50","1,527.60","367.25K","-0.87%"
"06-03-2017","1,543.00","1,556.00","1,558.22","1,529.70","319.00K","-0.35%"
"03-03-2017","1,548.38","1,561.50","1,572.85","1,533.22","466.08K","-0.56%"
"02-03-2017","1,557.08","1,600.00","1,608.75","1,551.35","381.92K","-2.10%"
"01-03-2017","1,590.50","1,616.00","1,629.97","1,587.50","203.81K","-1.50%"
"28-02-2017","1,614.70","1,627.55","1,629.50","1,606.15","191.91K","-0.91%"
"27-02-2017","1,629.55","1,615.50","1,634.45","1,609.42","261.07K","0.99%"
"23-02-2017","1,613.50","1,621.03","1,639.47","1,606.78","420.85K","-0.36%"
"22-02-2017","1,619.35","1,621.00","1,632.00","1,613.42","230.53K","-0.01%"
"21-02-2017","1,619.53","1,633.35","1,637.75","1,607.60","196.13K","-0.55%"
"20-02-2017","1,628.45","1,631.00","1,633.62","1,618.03","114.27K","0.28%"
"17-02-2017","1,623.88","1,619.55","1,627.40","1,602.78","314.86K","0.53%"
"16-02-2017","1,615.38","1,595.00","1,619.20","1,591.38","159.89K","1.14%"
"15-02-2017","1,597.17","1,616.50","1,621.50","1,585.50","272.68K","-0.93%"
"14-02-2017","1,612.22","1,640.00","1,640.00","1,605.10","376.84K","-1.44%"
"13-02-2017","1,635.85","1,622.50","1,648.00","1,611.05","403.91K","1.00%"
"10-02-2017","1,619.67","1,615.50","1,635.00","1,611.62","422.21K","0.42%"
"09-02-2017","1,612.97","1,614.15","1,627.33","1,602.65","225.52K","-0.22%"
"08-02-2017","1,616.50","1,615.42","1,633.10","1,596.03","258.16K","0.07%"
"07-02-2017","1,615.30","1,645.00","1,645.00","1,605.00","227.65K","-1.66%"
"06-02-2017","1,642.50","1,615.42","1,647.20","1,615.42","268.30K","1.68%"
"03-02-2017","1,615.42","1,611.55","1,636.92","1,605.00","271.33K","0.00%"
"02-02-2017","1,615.50","1,620.00","1,627.33","1,594.85","461.79K","-0.12%"
"01-02-2017","1,617.38","1,566.85","1,624.90","1,556.38","422.57K","3.33%"
"31-01-2017","1,565.22","1,575.00","1,575.00","1,554.50","309.88K","-0.49%"
"30-01-2017","1,572.85","1,564.00","1,575.70","1,550.10","260.54K","1.38%"
"27-01-2017","1,551.47","1,567.00","1,581.00","1,545.50","269.43K","-1.02%"
"25-01-2017","1,567.45","1,562.50","1,574.00","1,549.00","190.02K","-0.43%"
"24-01-2017","1,574.17","1,548.15","1,575.25","1,540.83","303.69K","1.79%"
"23-01-2017","1,546.55","1,532.60","1,557.50","1,532.60","144.08K","0.48%"
"20-01-2017","1,539.15","1,558.95","1,567.55","1,532.05","225.99K","-0.95%"
"19-01-2017","1,553.97","1,545.50","1,577.50","1,533.38","515.15K","0.53%"
"18-01-2017","1,545.78","1,509.00","1,549.35","1,507.45","539.23K","2.59%"
"17-01-2017","1,506.78","1,484.35","1,510.10","1,477.55","329.50K","1.61%"
"16-01-2017","1,482.88","1,467.50","1,489.90","1,461.50","213.01K","0.88%"
"13-01-2017","1,470.00","1,484.50","1,492.50","1,462.50","208.66K","-0.26%"
"12-01-2017","1,473.90","1,492.47","1,497.47","1,459.20","260.10K","-0.75%"
"11-01-2017","1,485.05","1,442.50","1,492.50","1,442.50","691.72K","3.10%"
"10-01-2017","1,440.40","1,449.50","1,451.50","1,437.97","546.12K","-0.59%"
"09-01-2017","1,448.95","1,460.00","1,461.15","1,437.78","344.36K","0.10%"
"06-01-2017","1,447.47","1,432.50","1,457.50","1,422.90","795.44K","1.02%"
"05-01-2017","1,432.90","1,431.00","1,437.50","1,426.30","232.67K","0.47%"
"04-01-2017","1,426.20","1,445.00","1,445.00","1,415.22","273.36K","-0.69%"
"03-01-2017","1,436.12","1,443.50","1,445.00","1,425.60","255.19K","-0.49%"
"02-01-2017","1,443.22","1,450.55","1,450.55","1,432.58","104.49K","0.00%"
"30-12-2016","1,443.15","1,452.50","1,461.00","1,435.00","220.67K","0.11%"
"29-12-2016","1,441.58","1,417.50","1,449.00","1,414.45","180.29K","1.53%"
"28-12-2016","1,419.80","1,415.00","1,444.00","1,415.00","247.11K","0.45%"
"27-12-2016","1,413.42","1,405.12","1,428.42","1,390.78","157.35K","0.70%"
"26-12-2016","1,403.65","1,414.95","1,415.70","1,390.00","136.00K","-0.84%"
"23-12-2016","1,415.60","1,405.03","1,420.58","1,386.42","182.74K","0.73%"
"22-12-2016","1,405.33","1,420.00","1,424.62","1,399.92","185.18K","-1.30%"
"21-12-2016","1,423.85","1,436.05","1,449.50","1,413.90","401.74K","-0.85%"
"20-12-2016","1,436.05","1,451.00","1,454.90","1,433.00","401.09K","-0.95%"
"19-12-2016","1,449.80","1,450.00","1,457.38","1,432.75","220.01K","0.15%"
"16-12-2016","1,447.65","1,461.62","1,469.08","1,440.95","388.16K","-0.85%"
"15-12-2016","1,460.10","1,466.00","1,477.00","1,453.75","216.56K","-0.73%"
"14-12-2016","1,470.83","1,470.00","1,484.00","1,467.50","233.77K","0.10%"
"13-12-2016","1,469.33","1,498.92","1,498.92","1,462.47","384.09K","-1.29%"
"12-12-2016","1,488.53","1,512.75","1,514.25","1,485.05","274.72K","-1.60%"
"09-12-2016","1,512.67","1,520.95","1,531.40","1,510.55","635.44K","-0.44%"
"08-12-2016","1,519.38","1,506.50","1,534.00","1,500.50","169.39K","1.47%"
"07-12-2016","1,497.38","1,509.00","1,522.30","1,491.00","235.24K","-0.32%"
"06-12-2016","1,502.22","1,534.80","1,537.00","1,498.55","179.31K","-2.02%"
"05-12-2016","1,533.20","1,490.00","1,541.40","1,490.00","217.16K","3.01%"
"02-12-2016","1,488.40","1,497.40","1,507.50","1,482.42","339.41K","-0.88%"
"01-12-2016","1,501.67","1,518.03","1,531.97","1,498.00","188.98K","-0.97%"
"30-11-2016","1,516.45","1,505.00","1,536.97","1,475.60","474.74K","0.91%"
"29-11-2016","1,502.72","1,493.50","1,519.20","1,486.00","208.31K","1.18%"
"28-11-2016","1,485.25","1,479.97","1,495.55","1,464.08","178.03K","0.29%"
"25-11-2016","1,481.00","1,484.97","1,487.22","1,460.53","175.76K","0.66%"
"24-11-2016","1,471.28","1,479.00","1,494.00","1,458.00","310.14K","-0.85%"
"23-11-2016","1,483.88","1,469.50","1,488.00","1,447.50","259.00K","2.12%"
