"Date","Price","Open","High","Low","Vol.","Change %"
"29-01-2020","78.87","79.20","79.97","78.53","32.00M","0.34%"
"28-01-2020","78.60","78.77","79.73","77.57","31.91M","0.38%"
"27-01-2020","78.30","79.50","80.13","78.00","20.40M","-1.84%"
"24-01-2020","79.77","81.00","81.10","79.40","39.24M","1.10%"
"23-01-2020","78.90","76.73","80.60","76.70","314.89M","4.13%"
"22-01-2020","75.77","77.77","77.93","74.63","107.59M","-0.99%"
"21-01-2020","76.53","78.67","78.97","76.17","69.77M","-2.30%"
"20-01-2020","78.33","78.63","79.80","75.80","67.89M","-4.21%"
"17-01-2020","81.77","82.77","82.83","81.53","11.57M","-1.21%"
"16-01-2020","82.77","84.03","84.33","82.67","10.58M","-1.23%"
"15-01-2020","83.80","84.63","84.67","83.33","7.15M","-0.95%"
"14-01-2020","84.60","85.07","85.47","84.43","6.73M","-0.04%"
"13-01-2020","84.63","83.93","85.07","83.53","8.62M","1.20%"
"10-01-2020","83.63","83.33","83.83","82.70","12.57M","0.76%"
"09-01-2020","83.00","83.27","83.67","81.90","13.83M","2.18%"
"08-01-2020","81.23","82.03","82.60","81.00","13.33M","-2.17%"
"07-01-2020","83.03","83.53","84.97","82.73","12.68M","-0.29%"
"06-01-2020","83.27","84.33","84.33","83.00","18.95M","-1.54%"
"03-01-2020","84.57","84.33","85.00","84.10","13.28M","-0.12%"
"02-01-2020","84.67","84.13","84.80","84.00","3.84M","0.83%"
"01-01-2020","83.97","83.97","84.50","83.83","3.19M","0.32%"
"31-12-2019","83.70","84.37","85.00","83.33","7.57M","-0.83%"
"30-12-2019","84.40","84.87","85.07","84.10","5.47M","-0.55%"
"27-12-2019","84.87","83.93","85.07","83.37","7.88M","1.76%"
"26-12-2019","83.40","84.67","85.00","83.07","17.83M","-1.80%"
"24-12-2019","84.93","84.67","85.73","84.13","9.38M","0.75%"
"23-12-2019","84.30","84.97","86.00","84.03","12.20M","-0.74%"
"20-12-2019","84.93","84.70","86.07","84.67","10.09M","0.00%"
"19-12-2019","84.93","84.27","85.13","83.53","6.44M","1.07%"
"18-12-2019","84.03","83.33","84.23","83.03","6.97M","0.31%"
"17-12-2019","83.77","83.73","84.50","83.23","7.70M","-0.39%"
"16-12-2019","84.10","85.63","85.63","83.87","5.67M","-1.64%"
"13-12-2019","85.50","85.77","86.47","85.07","8.14M","0.12%"
"12-12-2019","85.40","84.33","85.60","83.53","8.73M","2.03%"
"11-12-2019","83.70","82.03","84.07","81.77","12.44M","2.45%"
"10-12-2019","81.70","83.67","84.33","81.23","8.04M","-2.35%"
"09-12-2019","83.67","82.93","84.23","82.93","6.92M","0.89%"
"06-12-2019","82.93","83.93","84.60","82.57","9.27M","-1.24%"
"05-12-2019","83.97","84.30","85.97","83.87","13.06M","-0.71%"
"04-12-2019","84.57","85.30","86.27","84.33","8.49M","-1.28%"
"03-12-2019","85.67","85.97","86.33","85.10","7.73M","-0.12%"
"02-12-2019","85.77","87.67","87.73","85.33","10.28M","-2.09%"
"29-11-2019","87.60","88.67","89.13","87.13","9.49M","-0.87%"
"28-11-2019","88.37","87.30","88.60","86.73","14.68M","1.11%"
"27-11-2019","87.40","86.23","87.77","86.03","9.34M","1.39%"
"26-11-2019","86.20","87.13","88.47","85.83","20.73M","-1.18%"
"25-11-2019","87.23","86.53","87.80","86.10","8.15M","0.81%"
"22-11-2019","86.53","85.77","86.93","85.57","10.09M","0.70%"
"21-11-2019","85.93","87.60","87.87","85.60","13.73M","-1.54%"
"20-11-2019","87.27","89.13","89.50","86.53","27.01M","-1.58%"
"19-11-2019","88.67","88.27","89.07","87.83","8.93M","0.34%"
"18-11-2019","88.37","88.00","88.80","87.47","11.98M","0.65%"
